	GO:0043226	GO:0043231	GO:0005623	GO:0044424	GO:0044464	GO:0043229	GO:0005622	GO:0043227	GO:0044446	GO:0005634	GO:0044428	GO:0044422	GO:0070013	GO:0043233	GO:0031974	GO:0016604	GO:0005654	GO:0031981	GO:0032991	GO:0005737	GO:0044444	GO:0044451	GO:0005829	GO:0006807	GO:0008152	GO:0034641	GO:0031967	GO:0006139	GO:0005730	GO:0031975	GO:0044237	GO:0044238	GO:0043232	GO:0005739	GO:0005635	GO:0016607	GO:0044260	GO:0044429	GO:0031966	GO:0043170	GO:0005740	GO:0000785	GO:0031965	GO:0005759	GO:0030529	GO:0005793	GO:0044445	GO:0005774	GO:0090304	GO:0042470	GO:0005741	GO:0005488	GO:0000786	GO:0043234	GO:0005758	GO:0005813	GO:0044437	GO:0031970	GO:0005815	GO:0044455	GO:0016605	GO:0019866	GO:0009058	GO:0005840	GO:0003676	GO:0044249	GO:0031090	GO:0016070	GO:0044448	GO:0015630	GO:0003924	GO:0031968	GO:0033116	GO:0005625	GO:0030496	GO:0032155	GO:0030120	GO:0015934	GO:0019867	GO:0051082	GO:0005694	GO:0071013	GO:0005637	GO:0022626	GO:0032154	GO:0046907	GO:0035770	GO:0030176	GO:0010467	GO:0035097	GO:0016234	GO:0006996	GO:0031301	GO:0005770	GO:0051649	GO:0017111	GO:0043933	GO:0031227	GO:0071339	GO:0005652
SydhTfbsImr90Rad21	3.199695e-140	1.287791e-110	1.297698e-182	2.832326e-202	2.128188e-183	4.906187e-141	4.773537e-217	2.150844e-110	4.437470e-99	4.857928e-49	4.974009e-42	3.865584e-96	1.016492e-41	6.916130e-47	2.085583e-48	2.478770e-6	2.762414e-32	1.954046e-31	5.050767e-79	8.215930e-167	3.855035e-130	1.112946e-24	1.335944e-84	5.700224e-48	2.954639e-116	3.898017e-46	3.237603e-19	1.293698e-45	4.040200e-3	8.821762e-12	4.033501e-115	1.362908e-103	4.056744e-32	3.475062e-31	1.940607e-12	1.495228e-8	1.070264e-48	3.147321e-11	3.186745e-7	8.234051e-58	6.727112e-7	3.394486e-3	3.050374e-7	1.472677e-5	4.282918e-8	8.394839e-6	4.130525e-1	7.924794e-11	5.189068e-23	6.347183e-3	4.156462e-4	2.292350e-182	2.015638e-2	2.446872e-65	9.541136e-1	2.467755e-2	1.247571e-11	1.000000e+0	7.689373e-3	7.119766e-5	1.000000e+0	3.084454e-4	1.179982e-30	5.059470e-6	9.799689e-2	3.532494e-29	1.132982e-30	6.773466e-21	2.630876e-14	7.735730e-7	1.594150e-8	1.753011e-3	6.128297e-5	1.357884e-13	1.409348e-1	2.218430e-9	1.000000e+0	2.006182e-1	1.021325e-3	4.121645e-2	1.000000e+0	1.000000e+0	7.181169e-2	2.948805e-3	5.879591e-9	7.991191e-30	1.000000e+0	1.209255e-2	3.186408e-17	1.000000e+0	1.295916e-1	3.866327e-28	4.043358e-2	3.348297e-8	3.726420e-47	7.421400e-6	2.368399e-23	3.452942e-4	4.220373e-1	8.813014e-4	
SydhTfbsK562Arid3asc8821	2.297750e-127	2.576345e-132	1.876550e-108	1.488948e-181	4.784540e-109	2.851694e-130	1.576139e-170	1.893876e-132	3.808145e-85	2.621978e-70	3.744502e-35	5.158349e-82	3.766199e-32	2.277107e-32	1.267398e-37	1.291346e-11	1.580851e-22	5.574664e-33	5.444595e-47	9.953008e-114	4.226950e-90	2.292153e-11	1.426752e-39	1.081834e-61	2.681548e-85	1.380000e-61	7.845352e-26	1.246448e-61	1.570249e-8	1.163785e-20	1.297246e-83	2.476944e-72	3.341337e-37	6.246443e-35	1.714319e-9	2.139347e-2	2.695355e-50	2.332070e-12	3.024965e-15	2.651985e-49	1.212057e-15	2.772020e-28	2.479948e-9	1.000000e+0	3.975756e-11	1.000000e+0	5.731072e-7	3.102847e-4	1.722896e-50	2.047006e-13	2.464547e-5	2.724618e-69	1.443602e-52	3.233827e-25	8.742720e-10	3.029309e-4	7.700857e-6	1.060212e-11	1.046536e-5	8.464542e-18	1.248995e-8	2.767427e-21	4.417718e-38	5.469630e-5	1.212822e-23	3.497694e-37	6.498528e-30	5.284515e-39	4.268340e-2	1.858633e-9	8.564898e-8	2.802642e-2	1.000000e+0	1.020663e-4	7.778921e-5	1.000000e+0	3.349476e-3	NA	6.554972e-2	1.354423e-3	6.943597e-22	3.565977e-1	6.331237e-7	1.000000e+0	1.000000e+0	1.819911e-29	5.004586e-5	5.739173e-4	2.118471e-32	1.883964e-11	3.581849e-1	1.629748e-37	1.067656e-4	1.000000e+0	5.911903e-27	1.316251e-4	5.831001e-34	2.387256e-3	1.000000e+0	1.551135e-2	
SydhTfbsK562Atf106325	3.267403e-150	7.833302e-145	3.731139e-100	3.158900e-193	1.470559e-100	2.156868e-153	2.870568e-191	2.211076e-144	2.484293e-99	1.201780e-79	3.902861e-50	3.795924e-96	4.385610e-55	9.370682e-55	9.492229e-61	1.453956e-11	7.568976e-30	2.204364e-43	1.547401e-57	7.838931e-101	9.669885e-102	1.751784e-9	3.691461e-53	3.251375e-77	5.539419e-92	2.728776e-81	5.912170e-20	9.661911e-88	3.936462e-9	2.179086e-14	1.764256e-98	3.710386e-91	8.021709e-41	1.705880e-42	1.809035e-6	2.150296e-5	2.854608e-61	6.887247e-18	1.106239e-11	3.002146e-62	1.922025e-12	5.910815e-11	4.965490e-5	4.090690e-5	1.621640e-32	2.409449e-4	3.084834e-13	3.306286e-7	1.170549e-62	8.166267e-11	6.758424e-6	8.676427e-61	2.031173e-28	3.795122e-26	2.011055e-9	6.892963e-11	4.050061e-9	2.248981e-10	1.950914e-11	7.351767e-12	3.741721e-4	1.311189e-12	2.543009e-42	2.115178e-15	1.478627e-22	8.546568e-42	1.135778e-23	1.631672e-47	1.000000e+0	6.828874e-17	3.280413e-17	2.725758e-2	1.888902e-3	7.854763e-4	7.790479e-4	6.743504e-5	3.170791e-1	1.835075e-2	1.550532e-2	1.315397e-13	3.508892e-16	8.259279e-8	1.044731e-8	1.525930e-5	1.426839e-5	4.524535e-44	1.615431e-6	1.549674e-3	2.396277e-44	2.001007e-8	1.733086e-1	5.601988e-47	3.616374e-2	3.066239e-3	8.256314e-37	1.450562e-16	4.303221e-24	1.253064e-2	4.158976e-4	2.173182e-3	
SydhTfbsK562Atf3	1.859139e-9	4.093551e-11	1.000000e+0	3.345921e-10	1.000000e+0	8.939553e-10	1.308908e-7	4.841624e-11	1.642018e-6	1.395479e-2	8.357033e-5	6.178390e-6	3.923871e-3	1.295595e-2	1.026326e-2	1.000000e+0	8.340318e-1	1.705517e-1	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	7.796768e-4	9.181808e-4	2.336316e-4	1.274103e-5	9.457824e-3	1.000000e+0	2.523941e-4	7.450210e-3	1.580465e-3	1.000000e+0	9.220406e-4	4.424016e-3	1.000000e+0	1.000000e+0	2.863926e-1	3.786131e-1	1.000000e+0	1.926255e-1	NA	1.000000e+0	1.000000e+0	1.153150e-2	1.000000e+0	1.000000e+0	1.140845e-4	1.000000e+0	1.000000e+0	1.000000e+0	NA	NA	1.000000e+0	1.000000e+0	1.000000e+0	2.207458e-4	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	8.400366e-1	NA	4.830898e-1	NA	NA	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	2.531082e-1	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.324297e-2	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	NA	1.000000e+0	1.000000e+0	1.000000e+0	
SydhTfbsK562Bach1sc14700	3.160141e-27	1.203146e-25	1.220752e-32	1.920715e-44	7.352769e-33	2.279450e-27	6.887421e-46	5.611643e-26	9.381930e-19	2.980521e-16	4.393285e-8	1.884458e-18	5.781876e-6	4.277662e-7	3.204260e-7	1.000000e+0	2.313027e-4	1.113562e-5	2.357088e-10	1.696944e-34	6.341290e-29	6.986099e-1	4.423308e-22	3.302604e-16	2.475899e-25	1.005575e-15	3.673643e-5	2.582845e-13	1.000000e+0	8.599499e-4	6.333841e-27	3.388456e-24	2.710324e-9	1.538610e-3	2.251560e-3	1.000000e+0	6.923452e-10	1.000000e+0	1.000000e+0	1.144384e-11	7.285867e-1	3.369935e-2	1.000000e+0	NA	1.527159e-1	1.000000e+0	1.000000e+0	5.006243e-1	6.496967e-6	1.631485e-1	1.000000e+0	6.044903e-21	7.249374e-7	2.256608e-6	1.000000e+0	1.000000e+0	2.266380e-2	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	7.309782e-1	1.449235e-4	1.000000e+0	1.680943e-2	1.153821e-4	9.435296e-5	1.271895e-3	7.166019e-1	1.251749e-2	6.672616e-4	1.000000e+0	1.000000e+0	2.363795e-4	1.000000e+0	NA	1.213903e-3	1.000000e+0	1.000000e+0	1.833786e-1	6.252825e-3	1.000000e+0	1.000000e+0	1.000000e+0	NA	9.720925e-8	1.000000e+0	1.000000e+0	1.000000e+0	3.317716e-1	1.000000e+0	2.430762e-5	1.000000e+0	1.000000e+0	1.482706e-7	1.000000e+0	1.122982e-5	1.000000e+0	1.000000e+0	1.000000e+0	
SydhTfbsK562Bdp1	1.000000e+0	3.262659e-1	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	3.450368e-1	5.227542e-2	1.651145e-6	3.402138e-1	1.524315e-1	8.563209e-1	1.000000e+0	1.000000e+0	8.825689e-12	2.789015e-4	1.114583e-1	1.000000e+0	1.000000e+0	1.000000e+0	3.785779e-4	1.000000e+0	6.548934e-7	6.222879e-1	1.172995e-7	1.105289e-3	1.000358e-9	1.000000e+0	9.212658e-3	1.000000e+0	9.793922e-3	7.664186e-4	1.000000e+0	1.473353e-8	1.000000e+0	1.198931e-1	1.000000e+0	1.000000e+0	1.108570e-5	1.000000e+0	8.851688e-40	1.477290e-15	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	2.415940e-11	1.000000e+0	1.000000e+0	1.000000e+0	6.929469e-78	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	2.693018e-25	1.000000e+0	1.000000e+0	1.000000e+0	4.048931e-17	1.000000e+0	1.000000e+0	9.822895e-4	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	3.004611e-1	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	3.999584e-32	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	4.744059e-3	1.000000e+0	NA	7.849197e-3	1.000000e+0	1.000000e+0	NA	NA	2.033977e-32	1.000000e+0	1.000000e+0	1.000000e+0	
SydhTfbsK562Bhlhe40nb100	3.079216e-181	9.502386e-173	4.359630e-139	4.031001e-267	7.362360e-140	3.430361e-184	4.172659e-274	1.137528e-174	1.054277e-110	1.463300e-82	8.881620e-57	2.268318e-107	1.695894e-63	1.951716e-62	3.173687e-67	1.028184e-25	8.595155e-42	1.154878e-47	4.752071e-46	4.383647e-148	1.335253e-139	5.940246e-13	5.761718e-81	1.779668e-90	1.591749e-130	1.798022e-93	2.056884e-40	9.221338e-90	3.324538e-7	1.642130e-31	5.380803e-139	2.708810e-119	1.528143e-21	8.834476e-49	2.678455e-13	4.637347e-12	6.653954e-58	4.634013e-25	7.611912e-26	2.793185e-58	1.197397e-27	5.075162e-12	5.370857e-5	7.039560e-7	1.815970e-38	2.638749e-7	2.300905e-11	4.562100e-25	6.733128e-61	1.207288e-28	1.397204e-15	1.763686e-85	3.093138e-19	1.199270e-18	3.817281e-8	1.110863e-2	1.313198e-27	6.646002e-11	1.457508e-2	5.119964e-23	2.109228e-9	3.016969e-22	3.344429e-50	1.773046e-17	5.401604e-18	6.475886e-48	7.427080e-35	7.961899e-57	1.527201e-8	1.828360e-7	1.308824e-18	1.545361e-8	5.552576e-6	7.140599e-9	3.587933e-9	4.186098e-2	5.255696e-1	1.941650e-3	2.193439e-8	2.244831e-21	3.803940e-11	3.864516e-7	7.897222e-6	8.883549e-8	4.053703e-1	3.425129e-45	2.205621e-6	1.000000e+0	7.153492e-49	6.081289e-13	5.520386e-1	5.652291e-53	2.919273e-6	1.122097e-3	5.143332e-40	1.710785e-5	2.743243e-21	1.000000e+0	9.790344e-5	3.620959e-4	
SydhTfbsK562Brf1	3.825018e-2	4.977808e-4	1.000000e+0	7.288559e-3	1.000000e+0	3.191966e-2	3.001352e-2	5.216371e-4	4.820846e-5	5.597685e-10	2.773808e-4	1.190737e-4	3.123294e-3	7.000031e-3	1.071162e-2	8.373505e-9	4.994808e-4	1.562038e-4	1.177091e-2	1.000000e+0	1.000000e+0	4.375523e-3	1.000000e+0	3.788240e-4	7.293497e-3	8.411226e-5	2.252411e-6	5.599965e-7	1.000000e+0	1.350765e-5	2.052427e-1	4.154874e-4	2.597661e-3	1.000000e+0	2.766225e-8	1.000000e+0	2.911354e-3	1.000000e+0	1.000000e+0	4.563804e-6	1.000000e+0	1.611215e-34	2.314698e-13	1.000000e+0	1.000000e+0	NA	1.000000e+0	NA	9.933344e-8	1.000000e+0	1.000000e+0	1.000000e+0	5.049447e-54	1.000000e+0	NA	1.000000e+0	NA	NA	1.000000e+0	4.035611e-1	9.062139e-18	1.000000e+0	4.333581e-1	1.000000e+0	7.024201e-14	1.731863e-1	1.000000e+0	2.609280e-3	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	NA	1.000000e+0	1.616553e-3	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	8.487859e-28	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	NA	NA	1.000000e+0	9.118896e-3	NA	NA	4.516178e-3	1.000000e+0	NA	NA	1.000000e+0	4.079841e-33	1.000000e+0	NA	1.000000e+0	
SydhTfbsK562Brf2	1.000000e+0	1.000000e+0	3.795157e-4	8.982641e-1	3.379985e-4	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	9.197431e-3	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.140662e-4	1.000000e+0	8.904482e-1	1.000000e+0	2.334423e-1	1.303957e-2	1.000000e+0	6.087617e-3	1.000000e+0	5.303415e-3	1.000000e+0	1.000000e+0	1.000000e+0	3.936633e-1	2.791969e-3	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	5.186436e-4	1.000000e+0	9.800615e-1	6.631062e-6	NA	2.259487e-2	3.879730e-3	1.077145e-2	NA	1.000000e+0	1.000000e+0	1.000000e+0	7.998936e-1	NA	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	6.100621e-3	1.000000e+0	NA	4.481932e-1	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	NA	1.000000e+0	1.165191e-2	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	8.382690e-3	1.000000e+0	1.000000e+0	1.000000e+0	3.356336e-7	1.000000e+0	NA	NA	NA	1.000000e+0	NA	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	
SydhTfbsK562Brg1	4.431908e-43	7.937413e-38	1.676413e-23	7.642158e-60	1.186211e-23	5.771353e-44	6.784329e-57	3.500306e-38	8.968666e-20	1.564045e-17	2.967366e-5	8.076393e-20	1.676252e-6	8.747701e-7	9.076035e-8	1.000000e+0	2.197442e-5	3.481541e-6	9.689713e-8	5.190434e-42	3.252756e-28	1.279083e-1	2.472727e-12	3.231537e-12	2.711593e-33	3.693333e-12	9.813075e-7	3.714669e-12	1.000000e+0	9.207549e-6	3.097274e-31	9.499833e-29	3.621891e-5	1.841175e-5	4.635510e-1	1.000000e+0	1.009931e-14	5.607333e-2	1.547070e-4	1.447764e-17	4.874124e-4	1.000000e+0	2.629851e-1	1.000000e+0	6.753811e-2	1.000000e+0	1.000000e+0	1.000000e+0	1.138279e-9	1.587931e-3	1.000000e+0	9.344730e-20	9.828657e-4	1.487159e-4	1.000000e+0	1.000000e+0	2.052630e-1	1.000000e+0	1.000000e+0	7.824496e-7	9.167076e-1	1.210958e-8	1.067709e-7	1.000000e+0	6.727192e-3	3.156144e-7	8.482851e-11	9.391766e-10	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.000000e+0	1.969685e-1	1.000000e+0	1.000000e+0	1.000000e+0	NA	1.000000e+0	2.647326e-1	1.580568e-1	1.000000e+0	1.000000e+0	NA	1.000000e+0	1.818880e-11	4.326184e-6	1.000000e+0	2.571066e-8	1.111660e-5	4.946357e-1	6.930447e-6	1.000000e+0	1.000000e+0	8.065925e-12	1.000000e+0	3.205572e-1	1.000000e+0	1.000000e+0	1.000000e+0	
SydhTfbsK562Ccnt2	1.904372e-130	1.524809e-128	8.703343e-62	1.869097e-191	2.730061e-62	3.923206e-133	3.353384e-196	3.053657e-129	1.243270e-74	9.142457e-73	2.933196e-54	1.819717e-71	3.242952e-53	4.893608e-51	1.352919e-55	1.686579e-18	2.052012e-39	2.477550e-46	2.968422e-24	8.401008e-60	2.905138e-64	3.747999e-11	4.463390e-64	1.042076e-58	5.874921e-66	3.688540e-62	1.993500e-14	1.091423e-68	7.241790e-6	1.900116e-9	1.854935e-79	9.377818e-65	1.434139e-11	6.190377e-23	5.602944e-3	4.825506e-13	3.229008e-45	1.035741e-8	4.077471e-9	3.113501e-36	2.606219e-10	1.086359e-14	2.419502e-1	3.752725e-2	2.676870e-37	9.122268e-14	1.022750e-13	6.235688e-6	9.649567e-50	1.372259e-19	5.565524e-7	5.917971e-28	4.370569e-28	6.113531e-5	1.092215e-8	2.918892e-4	3.065175e-6	9.140993e-8	1.808631e-3	6.085464e-9	5.465071e-4	1.974516e-11	1.718801e-28	4.693887e-12	7.369532e-10	3.073781e-28	1.982058e-9	5.649999e-41	2.297071e-2	1.654481e-2	1.117303e-9	1.030675e-2	2.413468e-4	5.592238e-4	5.909386e-3	4.908387e-2	7.309973e-3	2.076781e-3	3.295743e-2	2.172537e-18	2.281533e-12	2.861393e-7	2.209588e-6	4.010238e-6	4.385754e-2	7.429130e-37	2.441698e-11	1.000000e+0	5.879046e-34	1.602724e-10	2.798601e-2	3.281867e-34	7.657465e-1	1.000000e+0	5.156322e-26	1.000000e+0	5.160276e-13	1.000000e+0	7.147559e-1	5.350863e-3	
SydhTfbsK562Cebpb	0.000000e+0	0.000000e+0	4.194811e-278	0.000000e+0	5.054121e-279	0.000000e+0	0.000000e+0	0.000000e+0	9.874619e-278	1.434607e-222	4.098615e-145	1.015729e-269	4.408044e-148	7.378416e-155	1.262220e-164	1.233902e-46	4.043067e-108	2.865363e-137	4.317621e-155	0.000000e+0	6.227189e-298	2.460814e-63	3.813127e-164	4.583773e-212	8.594240e-304	2.167619e-212	9.547113e-74	1.262908e-218	9.609970e-25	4.373557e-61	1.252194e-315	9.418452e-296	1.380017e-99	3.822014e-75	8.878492e-27	3.215159e-25	7.208003e-197	8.611785e-42	9.789202e-41	8.790306e-194	4.551180e-47	1.246507e-47	1.647332e-20	2.211865e-5	9.690040e-62	4.100388e-12	2.447152e-24	1.190923e-17	1.820369e-171	9.451615e-35	2.461889e-20	9.809957e-249	2.295870e-56	1.191383e-94	4.135514e-16	3.065057e-25	5.744396e-19	9.039345e-17	4.085162e-24	1.079833e-30	6.718191e-18	7.273785e-42	7.266242e-134	7.964445e-14	6.784141e-72	3.262407e-129	2.270341e-96	1.274829e-144	5.197726e-8	8.241667e-36	1.695162e-25	1.622635e-11	6.830905e-5	1.855507e-16	1.358297e-12	2.225277e-5	6.272509e-6	4.249611e-3	1.547548e-12	1.687863e-23	4.379238e-46	6.921102e-16	1.336452e-19	9.065007e-8	4.968427e-6	3.505072e-80	3.473469e-30	1.373441e-8	3.165974e-128	5.978937e-33	4.772972e-8	4.672395e-114	2.998689e-9	3.416363e-2	5.490401e-71	2.996567e-27	5.679502e-55	8.705750e-7	9.674885e-4	4.951816e-8	
SydhTfbsK562Cfos	9.899566e-97	1.531830e-90	1.210043e-49	9.696554e-115	4.935418e-50	8.134399e-99	1.312554e-111	1.641834e-90	7.997798e-48	3.539316e-56	6.491333e-22	6.327786e-49	1.264352e-27	3.999577e-27	1.002599e-28	3.056940e-11	7.264664e-22	6.253579e-22	5.730676e-27	3.178188e-42	8.680641e-42	7.207787e-7	5.127013e-26	1.123870e-33	6.214921e-36	1.429194e-34	4.661912e-11	3.675398e-37	2.427311e-2	8.585769e-8	4.239718e-41	1.129531e-35	1.721229e-17	4.564734e-15	3.466825e-1	4.571181e-6	5.084284e-22	2.096092e-8	9.279943e-8	5.932795e-22	1.318865e-8	8.959940e-10	9.268507e-1	1.000000e+0	7.868516e-12	1.000000e+0	3.791394e-4	2.290091e-8	1.077867e-28	9.779190e-5	2.565897e-4	4.381192e-40	3.638529e-23	2.180694e-12	1.195990e-1	1.526782e-5	1.080600e-9	8.943402e-1	3.535852e-6	3.731844e-4	4.367825e-1	2.979404e-5	1.322666e-18	2.045501e-4	8.169501e-11	3.421595e-18	6.205508e-9	9.428255e-20	1.000000e+0	8.719185e-10	7.883113e-3	2.610438e-2	1.000000e+0	3.237401e-3	2.757025e-5	1.716663e-2	1.000000e+0	1.000000e+0	9.898654e-2	2.251551e-7	7.832025e-13	7.332316e-1	1.000000e+0	8.834210e-1	2.099835e-2	1.567287e-16	2.725029e-1	3.115010e-3	4.628029e-15	1.508513e-1	1.000000e+0	4.779466e-29	1.317321e-1	5.938844e-5	3.089932e-14	5.271346e-2	6.895053e-14	2.217180e-2	8.066206e-2	5.557912e-2	
SydhTfbsK562Chd2ab68301	1.608539e-71	1.496613e-71	2.111719e-25	1.459467e-98	1.842929e-25	2.756231e-72	8.385082e-101	6.534298e-72	2.300180e-37	1.156113e-66	1.993373e-39	2.195506e-36	1.448300e-40	1.846073e-37	1.167694e-39	2.718205e-19	6.391478e-31	5.007477e-35	1.409175e-17	1.497094e-6	1.284469e-7	7.595458e-7	1.290636e-12	3.272915e-55	2.658956e-39	2.074985e-59	2.926971e-7	1.814431e-63	5.660006e-4	2.929881e-4	4.182145e-46	1.056105e-36	1.577404e-9	2.181656e-9	3.444396e-3	3.984240e-10	1.043045e-36	1.473792e-4	4.640561e-2	1.558752e-29	1.144487e-2	1.183383e-30	5.721747e-1	6.927595e-3	9.888738e-37	2.219309e-5	9.713701e-9	3.453821e-2	1.959230e-57	1.489835e-2	1.000000e+0	1.961665e-6	2.360255e-47	1.000000e+0	3.539124e-2	6.568831e-1	2.229523e-1	2.388549e-3	3.455369e-1	7.105931e-3	5.037535e-9	7.514840e-3	5.474140e-18	2.996415e-15	1.559516e-22	8.871389e-19	1.000000e+0	4.752745e-38	1.000000e+0	1.000000e+0	1.226458e-6	1.000000e+0	1.000000e+0	1.000000e+0	2.513884e-3	4.106725e-1	1.706020e-3	1.266195e-4	NA	1.215969e-9	2.279482e-29	6.442829e-10	1.000000e+0	1.694684e-10	9.989073e-1	3.761827e-14	2.529065e-1	1.000000e+0	8.163134e-39	9.020926e-7	7.387394e-1	1.141316e-18	1.000000e+0	NA	8.191107e-5	1.000000e+0	1.726183e-16	1.000000e+0	3.261629e-4	1.000000e+0	
SydhTfbsK562Cjun	4.760284e-95	7.727990e-91	1.227961e-74	4.115632e-128	3.863410e-75	1.287160e-96	2.259341e-125	1.594260e-90	5.962610e-62	8.030797e-43	8.674275e-25	1.174221e-60	1.585404e-26	2.186859e-26	2.935710e-29	2.191353e-10	1.587054e-16	1.050711e-22	4.678129e-38	5.631569e-83	9.053847e-76	1.143452e-6	6.466821e-39	1.355597e-37	3.194672e-52	1.647116e-38	1.413798e-21	5.258550e-42	2.169181e-3	5.374099e-17	7.493996e-52	2.355669e-49	3.047787e-23	1.585097e-31	1.593066e-8	8.944129e-5	9.651196e-21	4.986395e-11	3.972993e-11	7.741995e-24	1.422923e-11	7.952325e-13	8.210367e-7	6.985510e-1	8.218970e-10	1.143275e-3	1.067776e-7	3.652041e-10	1.758968e-24	3.160257e-13	8.534420e-10	3.052587e-56	3.721399e-26	7.507565e-22	2.631645e-4	1.000000e+0	9.415867e-12	5.553261e-5	1.142419e-1	1.317846e-8	2.585709e-4	6.779511e-9	1.408592e-17	1.933326e-5	1.503332e-9	2.196066e-17	1.865214e-26	8.559398e-21	1.000000e+0	5.738384e-8	1.065414e-12	4.492293e-6	4.745243e-2	9.658609e-8	3.032532e-3	1.000000e+0	3.301914e-1	1.000000e+0	1.010542e-5	1.546748e-4	3.042097e-11	1.000000e+0	1.460581e-5	6.330889e-1	1.000000e+0	1.867462e-30	1.000000e+0	4.950541e-2	4.683155e-16	1.551157e-4	1.000000e+0	9.149594e-28	1.000000e+0	2.572793e-5	3.888249e-28	2.351163e-11	4.066030e-18	1.698357e-1	3.382256e-1	2.652432e-3	
SydhTfbsK562Cmyc	1.371686e-101	4.470397e-103	1.002652e-32	3.810725e-124	4.713327e-33	1.946653e-102	1.823127e-121	2.887666e-104	3.414633e-69	3.893111e-54	3.257272e-64	2.159087e-67	1.321568e-67	2.682574e-64	3.030100e-70	5.666496e-20	4.619881e-34	7.549598e-58	4.772363e-39	1.458488e-36	6.676759e-55	1.939466e-7	4.728752e-49	2.619211e-66	3.517087e-57	8.946646e-68	4.755529e-31	3.670174e-67	3.904338e-23	7.084926e-25	3.237473e-60	5.187749e-55	1.527732e-23	2.284638e-39	2.213571e-14	1.633500e-9	4.613411e-40	3.494838e-16	5.224345e-14	6.618074e-34	6.076190e-15	5.753305e-10	5.579443e-10	1.754311e-5	1.569814e-82	1.531076e-2	3.942521e-34	6.020971e-7	7.637642e-58	3.233952e-8	1.679840e-4	4.854234e-12	1.068803e-12	1.738441e-5	2.920638e-7	1.000000e+0	1.853514e-7	4.424235e-9	1.000000e+0	5.629724e-15	8.230156e-4	9.132101e-15	2.168389e-27	2.487971e-52	1.082466e-27	4.492375e-29	2.442935e-10	1.115734e-49	1.000000e+0	7.352181e-1	4.302102e-4	2.067834e-1	7.031793e-1	1.000000e+0	1.741593e-4	1.000000e+0	6.806880e-2	7.913706e-29	9.222157e-1	1.354443e-16	2.190849e-15	4.497569e-20	1.468790e-3	2.575909e-39	1.000000e+0	2.462566e-30	3.705113e-1	1.000000e+0	7.515836e-52	1.115415e-8	1.000000e+0	3.022769e-16	2.275848e-1	1.000000e+0	2.995198e-17	1.809942e-4	9.172890e-24	1.000000e+0	8.112902e-4	5.442268e-4	
